55818,1002,167,150,20110829,120541,26.58,21.71,37.40231,-122.02806,75.19,0.00740,0.00660,119.022,824.0000000000,-4.81927,6.1317,75.2874,461.6427,17.36813,-24.17624,57.57671,-41.36292,36.54,538,0,22,129,161,219,4,3,1,7,0,53,23,1,48,46,33,33,2,85,2,0,0,
56824,1006,172,322,20110829,120542,21.52,18.04,37.40235,-122.02782,78.74,0.01368,0.00551,119.022,836.0000000000,6.74695,9.5756,48.7907,467.1993,9.54638,40.73870,104.75172,24.54668,39.15,543,0,50,129,161,219,1,2,7,1,0,46,20,1,48,46,33,33,1,240,2,0,0,
57828,1004,162,484,20110829,120543,17.85,18.44,37.40236,-122.02764,97.87,0.01007,0.00562,118.478,853.0000000000,23.13251,20.2840,52.1914,1058.6468,29.31853,136.02182,34.10812,7.35176,40.73,546,0,62,129,160,218,21,1,1,0,52,8,23,1,48,46,33,33,1,251,10,0,0,
58829,1001,175,659,20110829,120544,16.78,17.71,37.40234,-122.02754,111.44,0.00511,0.00538,118.478,840.0000000000,10.60242,24.6571,53.2629,1313.3098,71.40139,64.90374,14.00533,15.40743,34.48,534,0,56,129,161,218,1,13,49,51,1,11,22,1,48,46,33,33,1,231,10,0,0,
59840,1011,107,766,20110829,120545,16.78,17.39,37.40223,-122.02742,128.58,0.01028,0.00533,119.022,826.0000000000,-2.89160,18.3084,50.2523,920.0404,25.14538,-18.11724,39.76874,-55.19604,33.96,533,0,56,129,161,219,3,1,18,47,37,0,21,1,46,46,33,33,1,222,7,0,0,
60844,1004,163,147,20110829,120546,17.70,16.26,37.40217,-122.02738,150.58,0.00484,0.00495,119.022,836.0000000000,6.74695,3.8221,70.9632,271.2274,15.61956,45.20446,64.02230,22.12171,39.67,544,0,0,129,161,219,1,1,0,49,87,46,18,0,46,46,33,33,1,191,0,0,0,
61845,1001,174,321,20110829,120547,17.03,14.00,37.40210,-122.02735,148.08,0.00506,0.00425,119.022,831.0000000000,1.92767,1.0172,78.9310,80.2919,4.41511,14.99527,226.49488,66.68772,39.67,544,0,0,129,161,219,1,1,0,69,69,36,15,0,46,46,33,33,1,129,0,0,0,
62846,1001,166,487,20110829,120548,15.85,10.00,37.40205,-122.02730,143.54,0.00415,0.00304,119.565,833.0000000000,3.85541,1.0060,65.7831,66.1794,4.43246,42.17913,225.60821,23.70841,41.79,548,0,0,129,161,220,1,1,1,56,55,81,11,0,46,46,33,33,1,19,0,0,0,
63858,1012,169,656,20110829,120549,10.21,3.71,37.40197,-122.02721,120.90,0.00749,0.00114,119.565,834.0000000000,4.81927,1.0000,12.1893,12.1893,0.45777,142.14826,2184.51440,7.03491,39.15,543,0,0,129,161,220,1,0,1,65,56,63,4,0,46,46,33,33,0,102,0,0,0,
64859,1001,171,827,20110829,120550,3.36,0.33,37.40194,-122.02716,108.11,0.00322,0.00010,119.565,835.0000000000,5.78314,1.0000,34.6959,34.6959,3.00000,1933.22058,333.33386,0.51727,36.54,538,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,9,0,0,0,
65861,1002,160,146,20110829,120551,0.74,0.11,37.40194,-122.02716,112.38,0.00042,0.00003,119.565,838.0000000000,8.67468,1.0062,60.0000,60.3750,40.11787,8699.46191,24.92655,0.11495,39.15,543,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,3,0,0,0,
66873,1012,104,250,20110829,120552,0.14,0.11,37.40194,-122.02716,239.71,0.00042,0.00003,119.565,835.0000000000,5.78314,1.0192,60.0000,61.1538,41.04093,5799.66162,24.36592,0.17242,44.47,553,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,3,0,0,0,
67879,1006,169,419,20110829,120553,0.07,0.11,37.40194,-122.02716,232.23,0.00000,0.00003,119.565,836.0000000000,6.74695,1.0059,60.0000,60.3550,0.00000,6766.22021,0.00000,0.14779,35.50,536,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,3,0,0,0,
68881,1002,167,586,20110829,120554,0.10,0.00,37.40194,-122.02717,232.26,0.00042,0.00000,119.565,838.0000000000,8.67468,1.0240,60.0000,61.4371,40.82363,0.00000,24.49562,0.00000,38.62,542,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,0,0,0,0,
69890,1009,168,754,20110829,120555,0.09,0.00,37.40194,-122.02717,230.35,0.00000,0.00000,119.565,835.0000000000,5.78314,1.0060,60.0000,60.3571,0.00000,0.00000,0.00000,0.00000,38.62,542,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,0,0,0,0,
70901,1011,167,157,20110829,120556,0.12,0.00,37.40193,-122.02719,217.76,0.00091,0.00000,119.565,835.0000000000,5.78314,1.0120,60.0000,60.7186,18.74877,0.00000,53.33684,0.00000,41.79,548,0,0,129,161,220,1,1,1,60,60,60,4,0,46,46,33,33,0,0,0,0,0,
71903,1002,168,325,20110829,120557,0.08,0.00,37.40193,-122.02719,210.88,0.00042,0.00000,119.565,838.0000000000,8.67468,1.0000,60.0000,60.0000,39.86869,0.00000,25.08234,0.00000,39.67,544,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
72910,1007,176,501,20110829,120558,0.08,0.00,37.40193,-122.02719,220.10,0.00000,0.00000,119.565,827.0000000000,-1.92773,1.0057,60.0000,60.3409,0.00000,0.00000,0.00000,0.00000,43.39,551,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
73915,1005,106,607,20110829,120559,0.09,0.00,37.40193,-122.02719,220.49,0.00000,0.00000,119.565,832.0000000000,2.89154,1.0000,60.0000,60.0000,0.00000,0.00000,0.00000,0.00000,41.26,547,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
74918,1003,167,774,20110829,120600,0.08,0.00,37.40193,-122.02720,215.35,0.00042,0.00000,119.565,827.0000000000,-1.92773,1.0000,60.0000,60.0000,39.90847,0.00000,25.05734,0.00000,42.86,550,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
75921,1003,168,164,20110829,120601,0.08,0.00,37.40193,-122.02720,218.82,0.00000,0.00000,119.565,836.0000000000,6.74695,1.0060,60.0000,60.3571,0.00000,0.00000,0.00000,0.00000,35.50,536,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
